Monat,Wochentag,Uhrzeit,PH Coesfelder Kreuz,PH Theater,PP Hörsterplatz,PH Alter Steinweg,Busparkplatz,PP Schlossplatz Nord,PP Schlossplatz Süd,PH Aegidii,PP Georgskommende,PH Münster Arkaden,PH Karstadt,PH Stubengasse,PH Bremer Platz,PH Engelenschanze,PH Bahnhofstraße,PH Cineplex,PH Stadthaus 3
6,Samstag,19:00,ges,491,75,154,25,98,127,609,183,43,75,98,107,214,105,308,224
6,Samstag,19:15,ges,491,59,165,25,98,127,633,189,52,79,113,106,223,112,297,225
6,Samstag,19:30,ges,499,63,180,25,58,127,660,194,62,84,126,106,234,117,285,224
6,Samstag,19:45,ges,509,68,201,26,58,127,679,198,74,91,138,111,242,118,269,223
6,Samstag,20:00,ges,518,73,217,26,58,127,699,201,95,96,150,117,253,122,267,224
6,Samstag,20:15,ges,527,76,238,28,58,127,718,206,118,102,166,119,260,128,267,224
6,Samstag,20:30,ges,536,106,250,29,57,127,727,209,130,104,173,123,274,145,268,227
6,Samstag,20:45,ges,543,108,258,28,17,127,732,212,134,ges,177,128,283,155,274,232
6,Samstag,21:00,ges,555,112,266,27,0,0,737,171,142,ges,181,132,287,157,277,233
6,Samstag,21:15,ges,555,112,266,ges,ges,ges,737,ges,142,ges,181,132,287,157,277,233
6,Samstag,21:30,ges,555,112,266,ges,ges,ges,737,ges,142,ges,181,132,287,157,277,233
6,Samstag,21:45,ges,555,112,266,ges,ges,ges,737,ges,142,ges,181,132,287,157,277,233
6,Samstag,22:00,ges,555,112,266,ges,ges,ges,737,ges,142,ges,181,132,287,157,277,233
6,Samstag,22:15,ges,555,ges,266,ges,ges,ges,737,ges,142,ges,181,132,287,157,277,233
6,Samstag,22:30,ges,555,ges,266,ges,ges,ges,737,ges,142,ges,181,132,287,157,277,233
6,Samstag,22:45,ges,555,ges,266,ges,ges,ges,737,ges,142,ges,181,132,287,157,277,233
6,Samstag,23:00,ges,555,ges,266,ges,ges,ges,737,ges,142,ges,181,132,287,157,277,233
6,Samstag,23:15,ges,639,ges,320,ges,ges,ges,735,ges,ges,ges,204,156,315,186,443,267
6,Samstag,23:30,ges,639,ges,320,ges,ges,ges,735,ges,ges,ges,204,156,315,186,443,267
6,Samstag,23:45,ges,639,ges,320,ges,ges,ges,735,ges,ges,ges,204,156,315,186,443,267
7,Sonntag,00:00,ges,ges,ges,326,ges,ges,ges,ges,ges,ges,ges,ges,192,ges,ges,445,274
7,Sonntag,00:15,ges,ges,ges,326,ges,ges,ges,ges,ges,ges,ges,ges,192,ges,ges,445,274
7,Sonntag,00:30,ges,ges,ges,326,ges,ges,ges,ges,ges,ges,ges,ges,192,ges,ges,445,274
7,Sonntag,00:45,ges,ges,ges,326,ges,ges,ges,ges,ges,ges,ges,ges,192,ges,ges,445,274
7,Sonntag,01:00,ges,ges,ges,326,ges,ges,ges,ges,ges,ges,ges,ges,192,ges,ges,445,274
7,Sonntag,01:15,ges,ges,ges,326,ges,ges,ges,ges,ges,ges,ges,ges,192,ges,ges,445,274
7,Sonntag,01:30,ges,ges,ges,326,ges,ges,ges,ges,ges,ges,ges,ges,192,ges,ges,445,274
7,Sonntag,01:45,ges,ges,ges,326,ges,ges,ges,ges,ges,ges,ges,ges,192,ges,ges,445,274
7,Sonntag,02:00,ges,ges,ges,326,ges,ges,ges,ges,ges,ges,ges,ges,192,ges,ges,445,274
7,Sonntag,02:15,ges,ges,ges,326,ges,ges,ges,ges,ges,ges,ges,ges,192,ges,ges,445,274
7,Sonntag,02:30,ges,ges,ges,326,ges,ges,ges,ges,ges,ges,ges,ges,192,ges,ges,445,274
7,Sonntag,02:45,ges,ges,ges,326,ges,ges,ges,ges,ges,ges,ges,ges,192,ges,ges,445,274
7,Sonntag,03:00,ges,ges,ges,326,ges,ges,ges,ges,ges,ges,ges,ges,192,ges,ges,445,274
7,Sonntag,03:15,ges,ges,ges,326,ges,ges,ges,ges,ges,ges,ges,ges,192,ges,ges,445,274
7,Sonntag,03:30,ges,ges,ges,326,ges,ges,ges,ges,ges,ges,ges,ges,192,ges,ges,445,274
7,Sonntag,03:45,ges,ges,ges,326,ges,ges,ges,ges,ges,ges,ges,ges,192,ges,ges,445,274
7,Sonntag,04:00,ges,ges,ges,326,ges,ges,ges,ges,ges,ges,ges,ges,192,ges,ges,445,274
7,Sonntag,04:15,ges,ges,ges,326,ges,ges,ges,ges,ges,ges,ges,ges,192,ges,ges,445,274
7,Sonntag,04:30,ges,ges,ges,326,ges,ges,ges,ges,ges,ges,ges,ges,192,ges,ges,445,274
7,Sonntag,04:45,ges,ges,ges,326,ges,ges,ges,ges,ges,ges,ges,ges,192,ges,ges,445,274
7,Sonntag,05:00,ges,ges,ges,326,ges,ges,ges,ges,ges,ges,ges,ges,192,ges,ges,445,274
7,Sonntag,05:15,ges,ges,ges,326,ges,ges,ges,ges,ges,ges,ges,ges,192,ges,ges,445,274
7,Sonntag,05:30,ges,ges,ges,326,ges,ges,ges,ges,ges,ges,ges,ges,192,ges,ges,445,274
7,Sonntag,05:45,ges,ges,ges,326,ges,ges,ges,ges,ges,ges,ges,ges,192,ges,ges,445,274
7,Sonntag,06:00,ges,ges,ges,326,ges,ges,ges,ges,ges,ges,ges,ges,192,ges,172,445,274
7,Sonntag,06:15,ges,ges,ges,326,ges,ges,ges,ges,ges,ges,ges,ges,192,ges,172,445,274
7,Sonntag,06:30,ges,ges,ges,326,ges,ges,ges,ges,ges,ges,ges,ges,192,ges,172,445,274
7,Sonntag,06:45,ges,ges,ges,326,ges,ges,ges,ges,ges,ges,ges,ges,192,ges,172,445,274
7,Sonntag,07:00,ges,ges,ges,326,ges,ges,ges,ges,ges,ges,ges,ges,192,299,172,445,274
7,Sonntag,07:15,ges,ges,ges,356,ges,ges,ges,ges,ges,ges,ges,ges,204,307,193,580,294
7,Sonntag,07:30,ges,ges,ges,356,ges,ges,ges,ges,ges,ges,ges,ges,204,307,193,580,294
7,Sonntag,07:45,ges,ges,ges,356,ges,ges,ges,ges,ges,ges,ges,ges,203,307,193,580,294
7,Sonntag,08:00,ges,ges,ges,356,ges,ges,ges,ges,ges,ges,ges,ges,202,308,194,580,294
7,Sonntag,08:15,ges,ges,ges,268,ges,ges,ges,ges,ges,ges,ges,ges,202,308,194,580,294
7,Sonntag,08:30,ges,ges,ges,356,ges,ges,ges,ges,ges,ges,ges,ges,202,310,194,581,294
7,Sonntag,08:45,ges,ges,ges,356,ges,ges,ges,ges,ges,ges,ges,ges,202,311,192,581,294
7,Sonntag,09:00,ges,665,ges,356,14,58,65,642,ges,ges,ges,218,202,314,194,581,294
7,Sonntag,09:15,ges,664,ges,356,0,0,0,642,ges,ges,ges,217,202,312,195,580,294
7,Sonntag,09:30,ges,664,ges,354,0,0,0,642,ges,ges,ges,215,202,314,197,580,294
7,Sonntag,09:45,ges,662,ges,351,0,0,0,641,ges,ges,ges,216,202,317,199,580,294
7,Sonntag,10:00,ges,657,ges,350,14,0,0,640,ges,112,ges,212,202,319,199,580,294
7,Sonntag,10:15,ges,656,ges,346,14,0,0,638,ges,112,ges,208,202,322,201,579,295
7,Sonntag,10:30,ges,654,ges,344,13,0,0,637,ges,112,ges,206,206,327,206,575,295
7,Sonntag,10:45,ges,650,ges,340,13,0,65,634,ges,112,ges,208,206,331,209,565,296
7,Sonntag,11:00,ges,648,ges,338,12,0,65,633,ges,112,ges,210,204,337,210,556,296
7,Sonntag,11:15,ges,646,ges,337,11,0,65,634,ges,112,ges,213,203,345,215,549,296
7,Sonntag,11:30,ges,644,ges,334,11,0,65,635,ges,112,ges,221,204,355,216,542,296
7,Sonntag,11:45,ges,638,ges,336,10,0,65,635,ges,112,ges,224,203,360,220,535,296
7,Sonntag,12:00,ges,635,ges,335,7,0,65,634,ges,111,ges,228,204,364,221,529,296
7,Sonntag,12:15,ges,635,ges,333,5,0,65,637,ges,111,ges,233,204,369,220,516,295
7,Sonntag,12:30,ges,631,ges,332,2,0,65,635,ges,110,ges,235,208,370,221,505,295
7,Sonntag,12:45,ges,629,ges,330,0,0,65,638,ges,110,ges,236,208,372,220,506,294
7,Sonntag,13:00,ges,630,ges,332,0,0,65,639,ges,108,ges,239,210,374,218,498,292
7,Sonntag,13:15,ges,628,ges,331,0,0,65,640,ges,108,ges,239,211,375,217,496,292
7,Sonntag,13:30,ges,624,ges,332,0,0,65,644,ges,107,ges,238,209,374,214,497,291
7,Sonntag,13:45,ges,624,ges,331,1,0,87,635,ges,94,ges,237,206,375,208,489,290
7,Sonntag,14:00,ges,625,ges,330,1,0,65,653,ges,104,ges,236,205,372,210,488,291
7,Sonntag,14:15,ges,622,ges,328,2,0,65,657,ges,104,ges,239,206,372,211,483,290
7,Sonntag,14:30,ges,622,ges,328,2,0,65,657,ges,105,ges,241,206,372,210,486,290
7,Sonntag,14:45,ges,625,ges,328,1,0,65,657,ges,105,ges,241,206,374,212,483,288
7,Sonntag,15:00,ges,624,ges,324,0,0,65,660,ges,104,ges,243,205,375,216,490,287
7,Sonntag,15:15,ges,627,ges,321,1,0,65,663,ges,104,ges,242,206,375,215,482,287
7,Sonntag,15:30,ges,625,ges,321,1,0,65,669,ges,104,ges,241,207,376,215,473,286
7,Sonntag,15:45,ges,621,ges,318,2,0,65,674,ges,104,ges,242,208,377,212,475,287
7,Sonntag,16:00,ges,621,ges,319,2,0,65,679,ges,104,ges,237,204,374,213,478,288
7,Sonntag,16:15,ges,623,ges,321,2,0,65,688,ges,106,ges,238,208,374,213,471,289
7,Sonntag,16:30,ges,623,ges,324,3,0,65,692,ges,106,ges,239,208,377,220,468,288
7,Sonntag,16:45,ges,623,ges,324,3,0,65,696,ges,108,ges,238,206,378,221,466,286
7,Sonntag,17:00,ges,621,ges,326,5,0,65,702,ges,108,ges,238,210,380,216,463,286
7,Sonntag,17:15,ges,619,ges,322,3,0,65,708,ges,108,ges,237,209,380,216,455,286
7,Sonntag,17:30,ges,618,ges,319,3,0,65,710,ges,110,ges,237,207,380,214,460,285
7,Sonntag,17:45,ges,610,ges,318,4,0,65,673,ges,109,ges,237,205,377,210,457,285
7,Sonntag,18:00,ges,606,ges,311,6,0,65,678,ges,110,ges,241,202,375,209,449,285
7,Sonntag,18:15,ges,605,ges,306,7,0,65,679,ges,110,ges,243,201,373,212,446,285
7,Sonntag,18:30,ges,603,ges,299,9,0,0,680,ges,111,ges,244,201,370,213,444,284
7,Sonntag,18:45,ges,605,ges,299,11,0,0,682,ges,112,ges,244,200,370,214,450,284
7,Sonntag,19:00,ges,606,ges,294,12,0,0,683,ges,112,ges,246,197,368,214,451,282
7,Sonntag,19:15,ges,606,ges,292,0,0,0,684,ges,112,ges,246,197,366,212,449,283
7,Sonntag,19:30,ges,609,ges,298,0,0,0,688,ges,112,ges,244,196,367,213,456,284
7,Sonntag,19:45,ges,612,ges,307,0,0,0,692,ges,112,ges,247,199,368,213,455,285
7,Sonntag,20:00,ges,618,ges,313,0,0,0,696,ges,112,ges,249,196,370,216,456,284
7,Sonntag,20:15,ges,622,ges,320,0,0,0,698,ges,112,ges,250,199,373,216,463,285
7,Sonntag,20:30,ges,628,ges,326,0,0,0,698,ges,112,ges,250,199,380,224,467,284
7,Sonntag,20:45,ges,642,ges,334,0,0,0,696,ges,112,ges,250,201,387,229,466,286
7,Sonntag,21:00,ges,647,ges,340,0,0,0,701,ges,112,ges,251,204,390,232,471,287
7,Sonntag,21:15,ges,646,ges,339,ges,ges,ges,702,ges,112,ges,251,204,391,232,472,287
7,Sonntag,21:30,ges,646,ges,339,ges,ges,ges,702,ges,112,ges,251,204,391,232,472,287
7,Sonntag,21:45,ges,646,ges,339,ges,ges,ges,702,ges,112,ges,251,204,391,232,472,287
7,Sonntag,22:00,ges,646,ges,339,ges,ges,ges,702,ges,112,ges,251,204,391,232,472,287
7,Sonntag,22:15,ges,646,ges,339,ges,ges,ges,702,ges,112,ges,251,204,391,232,472,287
7,Sonntag,22:30,ges,646,ges,339,ges,ges,ges,702,ges,112,ges,251,204,391,232,472,287
7,Sonntag,22:45,ges,646,ges,339,ges,ges,ges,702,ges,112,ges,251,204,391,232,472,287
7,Sonntag,23:00,ges,646,ges,339,ges,ges,ges,702,ges,112,ges,251,204,391,232,472,287
7,Sonntag,23:15,ges,662,ges,360,ges,ges,ges,719,ges,ges,ges,253,211,398,237,570,295
7,Sonntag,23:30,ges,662,ges,360,ges,ges,ges,719,ges,ges,ges,253,211,398,237,570,295
7,Sonntag,23:45,ges,662,ges,360,ges,ges,ges,719,ges,ges,ges,253,211,398,237,570,295
7,Montag,00:00,ges,ges,ges,359,ges,ges,ges,ges,ges,ges,ges,ges,211,ges,ges,571,297
7,Montag,00:15,ges,ges,ges,359,ges,ges,ges,ges,ges,ges,ges,ges,211,ges,ges,571,297
7,Montag,00:30,ges,ges,ges,359,ges,ges,ges,ges,ges,ges,ges,ges,211,ges,ges,571,297
7,Montag,00:45,ges,ges,ges,359,ges,ges,ges,ges,ges,ges,ges,ges,211,ges,ges,571,297
7,Montag,01:00,ges,ges,ges,359,ges,ges,ges,ges,ges,ges,ges,ges,211,ges,ges,571,297
7,Montag,01:15,ges,ges,ges,359,ges,ges,ges,ges,ges,ges,ges,ges,211,ges,ges,571,297
7,Montag,01:30,ges,ges,ges,359,ges,ges,ges,ges,ges,ges,ges,ges,211,ges,ges,571,297
7,Montag,01:45,ges,ges,ges,359,ges,ges,ges,ges,ges,ges,ges,ges,211,ges,ges,571,297
7,Montag,02:00,ges,ges,ges,359,ges,ges,ges,ges,ges,ges,ges,ges,211,ges,ges,571,297
7,Montag,02:15,ges,ges,ges,359,ges,ges,ges,ges,ges,ges,ges,ges,211,ges,ges,571,297
7,Montag,02:30,ges,ges,ges,359,ges,ges,ges,ges,ges,ges,ges,ges,211,ges,ges,571,297
7,Montag,02:45,ges,ges,ges,359,ges,ges,ges,ges,ges,ges,ges,ges,211,ges,ges,571,297
7,Montag,03:00,ges,ges,ges,359,ges,ges,ges,ges,ges,ges,ges,ges,211,ges,ges,571,297
7,Montag,03:15,ges,ges,ges,359,ges,ges,ges,ges,ges,ges,ges,ges,211,ges,ges,571,297
7,Montag,03:30,ges,ges,ges,359,ges,ges,ges,ges,ges,ges,ges,ges,211,ges,ges,571,297
7,Montag,03:45,ges,ges,ges,359,ges,ges,ges,ges,ges,ges,ges,ges,211,ges,ges,571,297
7,Montag,04:00,ges,ges,ges,359,ges,ges,ges,ges,ges,ges,ges,ges,211,ges,ges,571,297
7,Montag,04:15,ges,ges,ges,359,ges,ges,ges,ges,ges,ges,ges,ges,211,ges,ges,571,297
7,Montag,04:30,ges,ges,ges,359,ges,ges,ges,ges,ges,ges,ges,ges,211,ges,ges,571,297
7,Montag,04:45,ges,ges,ges,359,ges,ges,ges,ges,ges,ges,ges,ges,211,ges,ges,571,297
7,Montag,05:00,ges,ges,ges,359,ges,ges,ges,ges,ges,ges,ges,ges,211,ges,ges,571,297
7,Montag,05:15,ges,ges,ges,359,ges,ges,ges,ges,ges,ges,ges,ges,211,ges,ges,571,297
7,Montag,05:30,ges,ges,ges,359,ges,ges,ges,ges,ges,ges,ges,ges,211,ges,ges,571,297
7,Montag,05:45,ges,ges,ges,359,ges,ges,ges,ges,ges,ges,ges,ges,211,ges,ges,571,297
7,Montag,06:00,ges,ges,ges,359,ges,ges,ges,ges,ges,ges,ges,ges,211,ges,240,571,297
7,Montag,06:15,ges,ges,ges,359,ges,ges,ges,ges,ges,ges,ges,ges,211,ges,240,571,297
7,Montag,06:30,ges,ges,ges,359,ges,ges,ges,ges,ges,ges,ges,ges,211,ges,240,571,297
7,Montag,06:45,ges,ges,ges,359,ges,ges,ges,ges,ges,ges,ges,ges,211,ges,240,571,297
7,Montag,07:00,ges,661,29,359,33,58,112,725,147,ges,ges,257,211,404,240,571,297
7,Montag,07:15,ges,649,186,348,33,58,112,636,147,ges,ges,256,202,391,224,574,254
7,Montag,07:30,ges,639,184,343,32,58,112,632,153,ges,164,253,199,384,221,568,247
7,Montag,07:45,ges,626,179,335,32,58,112,627,151,ges,162,246,197,377,216,560,243
7,Montag,08:00,ges,616,170,326,34,58,112,623,199,150,160,238,192,372,211,551,240
7,Montag,08:15,ges,606,165,317,34,58,112,618,198,150,158,233,189,364,205,542,235
7,Montag,08:30,ges,596,161,312,34,58,112,611,197,149,156,228,189,356,201,534,231
7,Montag,08:45,ges,586,155,303,33,58,112,607,194,144,154,218,184,346,194,528,229
7,Montag,09:00,ges,573,149,295,33,58,112,599,232,134,149,210,178,335,192,522,226
7,Montag,09:15,ges,563,140,283,32,58,112,595,230,126,145,204,176,330,187,517,225
7,Montag,09:30,ges,552,132,270,32,58,112,586,226,114,136,193,173,321,186,514,226
7,Montag,09:45,ges,542,118,254,30,58,112,575,220,101,128,177,170,313,183,509,227
7,Montag,10:00,ges,525,102,231,29,58,112,566,213,78,117,162,170,300,182,508,226
7,Montag,10:15,ges,511,86,202,28,58,112,553,206,56,101,145,170,290,180,505,226
7,Montag,10:30,ges,499,76,181,25,58,112,541,202,40,94,130,165,284,178,503,227
7,Montag,10:45,ges,486,66,161,23,58,112,535,196,30,86,118,161,275,177,501,225
7,Montag,11:00,ges,476,59,144,21,58,112,534,190,20,80,104,159,265,173,500,225
7,Montag,11:15,ges,465,56,129,20,58,112,535,186,11,74,99,158,258,170,498,225
7,Montag,11:30,ges,463,52,119,32,58,112,535,179,5,70,89,162,251,167,499,225
7,Montag,11:45,ges,455,41,111,32,58,112,541,175,2,66,83,160,249,162,496,224
7,Montag,12:00,ges,449,38,102,32,58,112,542,171,1,67,82,160,247,157,498,223
7,Montag,12:15,ges,447,39,96,31,58,112,549,169,0,66,81,161,247,154,498,222
7,Montag,12:30,ges,446,46,96,31,58,112,560,169,0,66,80,164,253,160,499,222
7,Montag,12:45,ges,442,45,96,30,58,112,567,167,0,65,85,166,252,160,500,222
7,Montag,13:00,ges,443,47,98,29,58,112,577,170,1,67,89,165,255,163,501,223
7,Montag,13:15,ges,445,52,101,29,58,112,583,172,2,63,88,165,259,167,503,226
7,Montag,13:30,ges,448,56,102,28,58,112,592,172,1,67,89,161,256,164,504,227
7,Montag,13:45,ges,451,59,100,29,88,112,593,170,0,68,88,161,257,167,504,227
7,Montag,14:00,ges,452,59,99,30,130,112,599,167,0,68,89,158,253,167,502,228
7,Montag,14:15,ges,454,62,104,29,130,132,610,166,1,69,88,158,251,168,499,230
7,Montag,14:30,ges,457,62,114,30,130,142,615,165,1,72,87,161,252,172,496,231
7,Montag,14:45,ges,456,61,117,31,130,142,629,165,1,76,85,160,250,177,495,233
7,Montag,15:00,ges,453,55,117,32,130,142,633,165,2,74,84,161,250,176,490,236
7,Montag,15:15,ges,452,53,121,33,130,142,642,167,0,78,87,165,249,178,491,239
7,Montag,15:30,ges,458,50,122,33,130,142,566,165,2,79,85,167,252,180,492,242
7,Montag,15:45,ges,463,48,118,34,130,142,578,162,2,81,89,170,254,177,494,247
7,Montag,16:00,ges,463,45,119,35,130,142,530,164,1,81,87,168,255,178,497,255
7,Montag,16:15,ges,469,48,126,35,130,142,541,166,3,86,95,171,261,184,500,263
7,Montag,16:30,ges,482,51,132,35,130,142,430,164,4,88,102,174,262,186,497,268
7,Montag,16:45,ges,490,55,142,37,130,142,448,163,8,91,106,173,271,191,497,276
7,Montag,17:00,ges,498,54,153,38,130,142,465,162,14,94,113,176,275,192,498,279
7,Montag,17:15,ges,510,64,162,40,130,142,484,164,16,101,117,177,281,191,499,283
7,Montag,17:30,ges,527,73,167,39,130,142,498,169,18,105,120,175,287,195,500,286
7,Montag,17:45,ges,540,85,177,39,130,142,512,170,19,110,128,175,294,195,501,288
7,Montag,18:00,ges,550,93,188,39,130,142,530,171,26,114,138,176,303,192,504,289
7,Montag,18:15,ges,560,102,200,40,130,142,547,178,38,123,141,176,311,191,506,289
7,Montag,18:30,ges,578,110,215,40,130,142,564,181,49,128,149,177,321,191,504,290
7,Montag,18:45,ges,586,117,228,41,130,142,579,183,59,134,158,182,328,191,501,289
7,Montag,19:00,ges,589,124,244,41,130,142,593,188,69,138,165,180,336,189,497,289
7,Montag,19:15,ges,596,131,257,42,130,142,603,193,82,142,176,182,342,190,494,290
7,Montag,19:30,ges,600,137,269,42,130,142,609,195,92,149,187,183,347,189,487,290
7,Montag,19:45,ges,605,140,281,42,130,142,621,197,104,156,195,184,350,189,482,290
7,Montag,20:00,ges,610,147,296,43,130,142,628,202,115,162,207,182,353,191,480,289
7,Montag,20:15,ges,616,152,310,42,50,142,636,158,128,169,216,185,358,192,481,289
7,Montag,20:30,ges,622,158,318,43,80,142,645,118,137,172,224,187,366,196,482,290
7,Montag,20:45,ges,626,160,324,43,50,142,649,121,142,ges,229,188,370,199,481,290
7,Montag,21:00,ges,630,162,330,54,62,25,687,120,143,ges,233,191,372,200,478,291
7,Montag,21:15,ges,629,164,331,ges,ges,ges,655,ges,144,ges,232,191,372,198,483,291
7,Montag,21:30,ges,629,164,331,ges,ges,ges,655,ges,144,ges,232,191,372,198,483,291
7,Montag,21:45,ges,629,164,331,ges,ges,ges,655,ges,144,ges,232,191,372,198,483,291
7,Montag,22:00,ges,629,164,331,ges,ges,ges,655,ges,144,ges,232,191,372,198,483,291
7,Montag,22:15,ges,629,ges,331,ges,ges,ges,655,ges,144,ges,232,191,372,198,483,291
7,Montag,22:30,ges,629,ges,331,ges,ges,ges,655,ges,144,ges,232,191,372,198,483,291
7,Montag,22:45,ges,629,ges,331,ges,ges,ges,655,ges,144,ges,232,191,372,198,483,291
7,Montag,23:00,ges,629,ges,331,ges,ges,ges,655,ges,144,ges,232,191,372,198,483,291
7,Montag,23:15,ges,654,ges,368,ges,ges,ges,686,ges,ges,ges,248,203,354,210,571,297
7,Montag,23:30,ges,654,ges,368,ges,ges,ges,686,ges,ges,ges,248,203,354,210,571,297
7,Montag,23:45,ges,654,ges,368,ges,ges,ges,686,ges,ges,ges,248,203,354,210,571,297
7,Dienstag,00:00,ges,ges,ges,368,ges,ges,ges,ges,ges,ges,ges,ges,203,ges,ges,571,297
7,Dienstag,00:15,ges,ges,ges,368,ges,ges,ges,ges,ges,ges,ges,ges,203,ges,ges,571,297
7,Dienstag,00:30,ges,ges,ges,368,ges,ges,ges,ges,ges,ges,ges,ges,203,ges,ges,571,297
7,Dienstag,00:45,ges,ges,ges,368,ges,ges,ges,ges,ges,ges,ges,ges,203,ges,ges,571,297
7,Dienstag,01:00,ges,ges,ges,368,ges,ges,ges,ges,ges,ges,ges,ges,203,ges,ges,571,297
7,Dienstag,01:15,ges,ges,ges,368,ges,ges,ges,ges,ges,ges,ges,ges,203,ges,ges,571,297
7,Dienstag,01:30,ges,ges,ges,368,ges,ges,ges,ges,ges,ges,ges,ges,203,ges,ges,571,297
7,Dienstag,01:45,ges,ges,ges,368,ges,ges,ges,ges,ges,ges,ges,ges,203,ges,ges,571,297
7,Dienstag,02:00,ges,ges,ges,368,ges,ges,ges,ges,ges,ges,ges,ges,203,ges,ges,571,297
7,Dienstag,02:15,ges,ges,ges,368,ges,ges,ges,ges,ges,ges,ges,ges,203,ges,ges,571,297
7,Dienstag,02:30,ges,ges,ges,368,ges,ges,ges,ges,ges,ges,ges,ges,203,ges,ges,571,297
7,Dienstag,02:45,ges,ges,ges,368,ges,ges,ges,ges,ges,ges,ges,ges,203,ges,ges,571,297
7,Dienstag,03:00,ges,ges,ges,368,ges,ges,ges,ges,ges,ges,ges,ges,203,ges,ges,571,297
7,Dienstag,03:15,ges,ges,ges,368,ges,ges,ges,ges,ges,ges,ges,ges,203,ges,ges,571,297
7,Dienstag,03:30,ges,ges,ges,368,ges,ges,ges,ges,ges,ges,ges,ges,203,ges,ges,571,297
7,Dienstag,03:45,ges,ges,ges,368,ges,ges,ges,ges,ges,ges,ges,ges,203,ges,ges,571,297
7,Dienstag,04:00,ges,ges,ges,368,ges,ges,ges,ges,ges,ges,ges,ges,203,ges,ges,571,297
7,Dienstag,04:15,ges,ges,ges,368,ges,ges,ges,ges,ges,ges,ges,ges,203,ges,ges,571,297
7,Dienstag,04:30,ges,ges,ges,368,ges,ges,ges,ges,ges,ges,ges,ges,203,ges,ges,571,297
7,Dienstag,04:45,ges,ges,ges,368,ges,ges,ges,ges,ges,ges,ges,ges,203,ges,ges,571,297
7,Dienstag,05:00,ges,ges,ges,368,ges,ges,ges,ges,ges,ges,ges,ges,203,ges,ges,571,297
7,Dienstag,05:15,ges,ges,ges,368,ges,ges,ges,ges,ges,ges,ges,ges,203,ges,ges,571,297
7,Dienstag,05:30,ges,ges,ges,368,ges,ges,ges,ges,ges,ges,ges,ges,203,ges,ges,571,297
7,Dienstag,05:45,ges,ges,ges,368,ges,ges,ges,ges,ges,ges,ges,ges,203,ges,ges,571,297
7,Dienstag,06:00,ges,ges,ges,368,ges,ges,ges,ges,ges,ges,ges,ges,203,ges,210,571,297
7,Dienstag,06:15,ges,ges,ges,368,ges,ges,ges,ges,ges,ges,ges,ges,203,ges,210,571,297
7,Dienstag,06:30,ges,ges,ges,368,ges,ges,ges,ges,ges,ges,ges,ges,203,ges,210,571,297
7,Dienstag,06:45,ges,ges,ges,368,ges,ges,ges,ges,ges,ges,ges,ges,203,ges,210,571,297
7,Dienstag,07:00,ges,654,144,368,13,80,142,686,44,ges,ges,248,203,354,210,571,297
7,Dienstag,07:15,ges,642,144,356,43,80,142,590,249,ges,ges,244,183,344,197,568,254
7,Dienstag,07:30,ges,629,181,352,43,80,142,586,248,ges,169,241,179,342,192,559,249
7,Dienstag,07:45,ges,616,175,346,43,80,142,580,246,ges,166,237,177,337,189,551,244
7,Dienstag,08:00,ges,604,165,339,43,130,142,577,243,150,162,234,173,328,187,544,241
7,Dienstag,08:15,ges,591,159,331,46,130,142,573,241,150,160,231,168,322,187,536,236
7,Dienstag,08:30,ges,579,155,324,45,130,142,567,237,149,160,227,166,317,182,529,233
7,Dienstag,08:45,ges,568,149,313,44,130,142,562,230,144,158,221,164,314,177,523,233
7,Dienstag,09:00,ges,553,136,300,43,130,142,556,223,132,152,211,160,304,172,514,228
7,Dienstag,09:15,ges,541,129,284,44,130,142,499,218,122,145,200,156,297,170,509,227
7,Dienstag,09:30,ges,531,116,266,44,130,142,496,213,112,138,191,155,291,169,505,225
7,Dienstag,09:45,ges,516,101,240,44,130,142,487,207,98,130,179,150,278,167,501,227
7,Dienstag,10:00,ges,500,82,218,43,130,142,471,199,78,121,160,149,264,164,498,229
7,Dienstag,10:15,ges,483,68,195,43,130,142,455,192,57,108,145,148,253,161,497,228
7,Dienstag,10:30,ges,468,57,170,42,130,142,452,187,38,97,132,148,248,157,495,227
7,Dienstag,10:45,ges,456,52,150,41,130,142,446,180,26,85,115,147,237,153,494,228
7,Dienstag,11:00,ges,445,45,131,40,130,142,442,176,17,79,107,145,235,149,493,226
7,Dienstag,11:15,ges,440,43,123,38,130,142,443,176,11,72,94,147,227,147,492,225
7,Dienstag,11:30,ges,430,36,116,40,130,142,446,175,8,64,86,145,229,146,491,224
7,Dienstag,11:45,ges,428,33,102,39,130,142,453,172,8,60,79,140,221,146,491,224
7,Dienstag,12:00,ges,417,30,91,40,130,142,460,169,4,57,75,137,214,148,490,223
7,Dienstag,12:15,ges,417,34,96,41,130,142,468,167,2,56,83,136,218,149,490,220
7,Dienstag,12:30,ges,415,39,98,40,130,142,483,165,4,57,84,138,218,150,492,220
7,Dienstag,12:45,ges,415,45,94,40,130,142,490,165,5,59,85,140,214,152,494,221
7,Dienstag,13:00,ges,410,47,91,39,130,142,496,163,5,61,85,139,217,154,497,220
7,Dienstag,13:15,ges,414,46,88,40,130,142,507,169,7,63,90,140,223,154,498,224
7,Dienstag,13:30,ges,419,50,91,41,130,142,520,170,9,68,94,138,225,154,502,227
